season,player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
2014,Husain Abdullah,4652,S,KC,16,14,0,65.3,1,0,16,0,0,80.5,72.7,91.8,55.4,50.2,76.2,4,3,1,1,43,10.9,10,6,3,76,32,0,0,551,21,573,1025,0,0,0,0,0,298,1025,50,402,155,26,68,2,49,7,0,329,226,10.3
2014,Leger Douzable,4654,DI,NYJ,16,4,0,100,0,0,22,0,0,59.3,65,85.1,49.6,76.1,69.5,2,8,0,0,6,8.7,2,0,0,91.7,1,3,0,4,0,11,318,314,4,88,75,147,0,4,178,129,0,15,17,0,1,13,0,6,3,6
2014,David Hawthorne,4693,LB,NO,12,8,0,66.7,0,0,20,0,0,48.2,53.5,79.4,65.3,57.3,51.4,2,3,0,0,48,18.2,16,3,0,101.9,36,3,0,678,10,383,742,40,0,0,40,0,2,702,46,313,12,42,64,6,54,8,2,413,284,11.5
2014,Ropati Pitoitua,4707,DI,TEN,12,5,1,,0,0,31,1,0,52.9,68.6,85.1,49.5,79.9,50.8,1,7,0,0,,15.2,5,0,0,0,0,2,0,3,0,2,390,387,2,43,18,324,0,3,182,206,0,19,23,4,0,10,0,0,0,
2014,Danny Lansanah,4713,LB,TB,15,11,0,82.1,0,0,30,0,0,63.2,64.4,50.5,66.6,64.4,75.9,0,3,2,3,37,10.5,9,2,3,84.4,32,2,0,606,1,306,630,0,0,0,0,0,0,630,23,301,23,38,66,10,39,5,2,306,131,9.6
2014,Kyle Arrington,4742,CB,NE,14,2,0,55.6,0,2,19,0,0,67.1,70.7,54,97.4,53.3,62.1,0,1,0,0,24,13.5,5,3,2,83.4,25,1,0,14,166,320,441,0,0,0,0,0,10,441,4,117,251,7,30,1,45,2,1,298,123,11.9
2014,Wallace Gilberry,4763,ED,CIN,16,8,2,33.3,1,0,7,1,0,63,61.9,48.3,61.1,62.5,38.1,13,36,0,0,0,19.2,10,0,4,42.4,1,2,0,7,0,17,825,818,1,270,59,488,0,7,511,297,0,26,34,4,3,51,0,0,6,0
2014,Jameel McClain,4788,LB,NYG,16,27,0,77.2,0,1,21,0,0,53.3,51.2,66.1,64.2,48,74.4,4,7,0,0,32,10.5,12,2,1,118,44,3,0,947,4,501,972,6,0,0,6,0,3,966,72,399,11,38,75,3,57,14,3,466,242,10.6
2014,Jerrell Freeman,4888,LB,IND,12,26,0,69.6,0,1,14,0,0,89,67.3,62.5,56.3,42.2,67.8,3,8,0,0,34,10.7,11,5,2,98.7,39,2,0,676,6,373,765,68,0,0,68,0,1,697,90,302,14,38,66,5,56,13,2,358,279,9.2
2014,Cameron Wake,4907,ED,MIA,16,3,1,33.3,1,3,17,1,0,51.5,85.8,59.1,91,61.5,51.6,14,39,0,0,11,13.3,4,0,3,84.7,1,12,0,14,0,32,759,743,0,2,247,494,0,16,449,278,2,27,23,1,3,65,1,11,6,11
2014,Tyson Jackson,4926,DI,ATL,16,11,3,,0,0,2,0,0,61.2,67,59.4,64.1,65.9,77,2,11,0,0,,0,0,0,3,0,0,1,0,0,0,3,512,512,2,284,24,202,0,0,221,288,0,10,13,1,0,14,0,0,0,
2014,Brian Orakpo,4936,ED,WAS,7,5,0,75,0,0,32,0,0,66.3,71.2,84.3,63.9,70,56.5,6,12,0,0,6,21.4,6,0,0,77.1,3,1,0,61,2,49,388,318,0,1,284,33,0,70,191,148,7,14,17,1,4,19,0,6,13,2
2014,Malcolm Jenkins,4937,S,PHI,16,14,0,61,0,0,24,1,0,75.7,75.8,65.8,38.7,79.1,72.6,1,5,1,3,40,13,12,11,2,81.8,36,0,0,322,14,687,1158,0,0,0,0,0,603,1158,20,451,219,17,66,3,59,6,3,469,206,13
2014,Brian Cushing,4938,LB,HST,14,18,0,75,1,1,13,0,0,58.1,58.1,58.8,70.1,53.7,52.3,9,12,0,0,43,15.2,12,2,4,128.1,18,1,0,685,1,300,725,34,0,0,34,0,0,691,111,314,4,29,49,1,24,22,2,206,171,11.4
2014,Larry English,4939,ED,TB,12,2,0,,0,0,30,0,0,60,46.2,54.6,61.6,37.8,40.2,5,5,0,0,,22.2,2,0,1,0,0,1,0,2,0,1,254,252,0,0,3,249,0,2,146,107,0,4,5,0,0,11,0,0,0,
2014,Robert Ayers,4941,ED,NYG,12,0,0,,0,0,21,0,0,61.2,78.6,84.8,84.8,54.2,29.5,12,29,0,0,,28,7,0,0,0,0,5,0,3,0,5,379,375,1,156,22,196,0,4,249,125,0,18,18,1,0,46,0,0,0,
2014,Vontae Davis,4948,CB,IND,15,6,0,43.7,1,1,14,1,0,90.7,91.6,63.7,82.3,91.2,80,1,0,0,4,30,4.4,2,7,7,38.8,31,1,0,53,740,506,826,0,0,0,0,0,2,826,5,315,31,10,37,0,71,2,0,405,119,13.1
2014,Clay Matthews,4949,ED,GB,16,5,6,81.8,0,1,12,0,0,77.2,72.9,70.1,70.5,60,74.8,10,28,0,1,26,8.2,4,0,2,79.9,18,12,0,551,4,168,900,324,0,0,322,2,0,576,393,339,21,34,40,7,22,50,0,170,113,9.4
2014,Ziggy Hood,4955,DI,JAX,16,6,0,,0,0,15,1,0,66.2,68.7,86.1,69.1,59.7,66.2,2,16,0,0,,4,1,0,0,0,0,0,0,1,0,0,419,418,1,389,0,28,0,1,209,210,0,12,18,1,0,18,0,0,0,
2014,Louis Delmas,4956,S,MIA,13,10,0,72.2,1,0,17,2,0,63.7,65.6,60.5,64.6,67.7,58.6,0,2,1,1,21,13.5,10,2,2,96.5,13,1,0,215,11,486,834,0,0,0,0,0,509,834,22,326,99,24,54,3,18,3,2,88,49,6.8
2014,Patrick Chung,4957,S,NE,16,10,0,61.5,0,0,19,0,0,68.2,75.8,61.6,58.4,89.4,69.9,3,2,0,1,33,13.1,11,4,3,106.8,32,0,0,364,34,488,839,0,0,0,0,0,223,839,17,334,218,32,63,4,52,5,5,367,157,11.5
2014,James Laurinaitis,4958,LB,SL,16,26,1,76.5,0,0,26,2,0,66.7,61,82.5,55.4,55.1,89.4,3,10,0,0,28,5.4,6,0,0,97.8,39,4,0,1007,6,492,1042,16,0,6,7,3,7,1026,138,412,6,42,79,3,51,17,0,392,255,10.1
2014,Rey Maualuga,4961,LB,CIN,12,16,0,75.8,0,0,7,0,0,65.9,64,39.2,53.7,63.2,45.5,0,3,0,1,22,17.9,14,4,1,92.2,25,0,0,436,1,198,442,2,0,0,2,0,1,440,22,222,2,29,48,6,33,3,1,234,146,9.4
2014,Darius Butler,4964,CB,IND,14,4,0,60.4,2,2,14,1,0,62.9,63.3,86.7,52.6,62.2,35.2,2,2,0,0,63,18.5,10,5,5,102.6,32,0,0,56,53,405,614,0,0,0,0,0,72,614,14,195,433,10,40,1,53,4,3,398,183,12.4
2014,Jairus Byrd,4965,S,NO,4,5,0,62.5,1,1,20,0,0,58.8,53.1,85.1,59.6,39,37.2,0,1,0,0,23,25,7,1,1,93.8,5,0,0,40,0,155,267,0,0,0,0,0,222,267,8,104,5,5,16,1,8,1,0,76,13,15.2
2014,Everette Brown,4966,ED,WAS,6,0,0,100,0,0,32,0,0,28.9,35.9,78.3,56.9,48.4,41.4,1,4,0,0,73,16.7,1,0,0,158.3,3,0,0,3,0,6,46,43,0,0,38,5,0,3,21,19,0,1,5,0,3,5,1,101,60,33.7
2014,Connor Barwin,4969,ED,PHI,16,11,5,65.2,1,2,24,0,0,56.3,68.8,70.5,74.6,63.5,77.1,11,29,0,0,56,5.8,3,0,3,128.6,15,16,0,255,5,238,1008,730,0,3,579,148,0,278,375,395,18,35,38,4,23,56,3,180,155,12
2014,Mike Mitchell,4970,S,PIT,16,12,0,75,1,2,25,0,0,52,58.4,37.4,46.4,82.4,78.3,0,2,0,0,41,10.4,8,0,4,128.8,18,0,0,113,10,605,960,1,0,0,1,0,803,959,18,337,32,8,57,0,24,2,2,210,58,11.7
2014,William Moore,4978,S,ATL,7,7,0,75,0,2,2,0,0,40.5,42.3,82.8,59.2,59.5,47,0,1,0,0,30,22.2,6,0,1,109,9,0,0,88,5,188,322,0,0,0,0,0,202,322,8,126,27,1,14,0,12,1,0,128,55,14.2
2014,Paul Kruger,4980,ED,CLV,16,6,2,50,0,3,8,1,0,70.2,70.9,34,74.4,61.6,32.7,11,30,0,0,21,24.1,13,1,6,70.1,3,12,0,188,1,65,899,708,0,1,561,146,0,191,482,352,2,37,35,2,6,53,0,38,44,12.7
2014,Sherrod Martin,4982,S,JAX,9,3,0,80,0,1,15,0,0,66.9,65.3,0,69,60.8,31.4,1,0,0,1,33,26.3,5,0,1,106.7,8,0,0,14,1,75,135,0,0,0,0,0,51,135,3,57,69,3,11,1,10,1,2,96,40,12
2014,Sean Smith,4984,CB,KC,16,5,0,57,0,0,16,0,0,87.5,87.1,90,37.7,74.4,63.3,0,1,0,1,42,12.1,7,9,0,85.3,49,0,0,89,914,624,1038,0,0,0,0,0,2,1038,3,411,33,5,46,0,86,1,3,597,168,12.2
2014,Sen'Derrick Marks,4985,DI,JAX,16,7,2,,1,1,15,1,0,67,75.3,78.4,75.3,63.3,72.2,9,20,0,0,,5.4,2,0,1,0,0,9,0,1,0,0,718,717,7,673,0,37,0,1,434,284,0,31,28,10,0,38,0,0,0,
2014,Bradley Fletcher,4989,CB,PHI,15,7,0,53,1,1,24,1,0,46.9,53.6,88.1,,82.2,64.9,0,0,1,1,80,11.3,8,18,7,107.6,61,0,0,181,853,640,1053,0,0,0,0,0,1,1053,0,413,18,8,56,1,115,0,9,1072,362,17.6
2014,Jason Williams,4992,LB,TB,2,1,0,100,0,0,30,0,0,55.6,62.4,68.8,,66.5,47.2,0,0,0,0,12,20,1,0,0,116.7,1,0,0,36,0,14,36,0,0,0,0,0,0,36,0,22,0,1,3,0,1,0,0,12,7,12
2014,Michael Johnson,4993,ED,TB,14,6,0,,0,2,30,0,0,53.3,59.1,83.9,54.4,65.8,29.1,9,15,0,0,,21.9,7,0,0,0,0,4,0,0,0,7,628,628,0,4,1,623,0,0,372,249,0,17,19,3,0,28,0,0,0,
2014,Matt Shaughnessy,4994,ED,ARZ,8,2,0,100,0,0,1,0,0,73.8,66.5,82.4,51.1,71.6,71.6,0,10,0,0,6,5.3,1,0,0,79.2,2,0,0,108,0,28,334,224,0,0,173,51,0,110,152,154,2,12,16,4,2,10,0,5,17,2.5
2014,Terrance Knighton,4995,DI,DEN,16,7,3,100,1,0,10,0,0,67,74.1,70.5,55.7,80,55.1,5,9,0,0,8,18.2,6,0,2,100,1,2,0,0,0,10,518,518,11,117,0,390,0,0,291,217,0,22,20,3,1,16,0,8,2,8
2014,DeAndre Levy,4999,LB,DET,16,23,0,78.8,1,0,11,0,0,61,72.5,61.5,74,83.5,69.6,1,9,0,1,29,11.7,19,2,3,97.8,78,3,1,965,0,625,1045,15,0,0,15,0,5,1030,75,345,60,80,121,16,99,13,2,679,543,8.7
2014,Roy Miller,5004,DI,JAX,14,7,1,,1,0,15,0,0,60,61,26.7,63.3,62.8,62.3,2,9,0,0,,6.1,2,0,4,0,0,2,0,1,0,0,480,479,30,441,0,8,0,1,221,259,0,23,24,4,0,13,0,0,0,
2014,Brandon Tate,5006,WR,CIN,1,0,0,,0,0,7,0,0,,60,60,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2014,Lardarius Webb,5011,CB,BLT,13,1,0,64.4,1,0,3,0,0,60,62.1,60.7,47,78.3,58.9,0,2,0,1,62,14.3,7,3,4,96.3,47,0,0,30,548,515,774,0,0,0,0,0,27,774,6,253,168,10,41,0,73,2,2,650,214,13.8
2014,Chris Owens,5013,CB,KC,11,4,0,64.9,1,0,16,1,0,50,53.5,44.9,79.7,67.8,58.1,0,4,0,0,44,15.4,6,4,2,113.3,37,1,0,27,15,335,490,0,0,0,0,0,3,490,15,140,445,12,29,1,57,5,4,462,234,12.5
2014,Jerraud Powers,5015,CB,ARZ,16,4,1,64.7,1,1,1,0,0,75,70.4,59.5,42.9,58.2,70,3,11,0,3,54,12.5,7,5,4,82.4,55,1,0,41,76,492,743,0,0,0,0,0,8,743,57,194,618,13,45,2,85,15,2,679,333,12.3
2014,Rashad Johnson,5018,S,ARZ,16,8,0,75,0,0,1,1,0,54.1,55.8,89.3,89.7,51.4,54.7,1,4,2,4,80,15.4,16,2,0,86.4,33,1,0,218,9,669,1051,0,0,0,0,0,760,1051,12,370,64,20,80,3,44,6,1,610,353,18.5
2014,Keenan Lewis,5019,CB,NO,16,2,0,57.1,5,0,20,0,0,51.8,50.2,29.9,60,50,41.6,0,1,0,2,40,19.2,10,9,7,97.9,52,0,0,39,832,572,899,0,0,0,0,0,1,899,1,326,27,9,40,1,91,1,7,693,270,13.3
2014,Kaluka Maiava,5027,LB,OAK,3,4,0,66.7,0,0,23,0,0,50.1,42.8,76.8,52.3,46.7,59,0,0,0,0,10,10,1,0,0,111.8,6,0,0,92,0,37,99,6,0,0,6,0,0,93,5,57,1,2,5,1,9,0,1,37,30,6.2
2014,Henry Melton,5028,DI,DAL,16,2,4,0,0,0,9,2,0,65.7,71.3,86.2,75.8,48.8,76.3,5,19,0,0,,0,0,0,0,39.6,0,6,0,11,0,6,424,413,0,322,11,80,0,11,309,109,0,12,8,2,1,30,0,0,0,
2014,Victor Butler,5033,LB,IND,2,0,0,,0,0,14,0,0,61.3,62.9,74.5,57.2,64.1,,0,1,0,0,,,0,0,0,0,0,0,0,1,0,2,19,18,0,0,16,2,0,1,12,5,0,0,0,0,0,1,0,0,0,
2014,Glover Quin,5035,S,DET,16,9,0,68.6,0,0,11,0,0,90.8,90.1,64.9,60,77.2,82,0,0,0,7,50,9.6,8,1,2,79.8,24,0,0,60,4,696,1038,0,0,0,0,0,898,1038,1,341,76,13,66,2,35,0,3,265,61,11
2014,David Bruton,5037,S,DEN,8,5,0,71.4,0,2,10,0,0,80.5,83.5,81,51.9,68.9,83.6,0,1,0,0,18,0,0,1,1,81.8,10,0,0,45,1,131,187,0,0,0,0,0,116,187,4,52,25,6,17,1,14,1,0,68,54,6.8
2014,Sammie Lee Hill,5038,DI,TEN,15,8,4,,1,0,31,0,0,57.9,57.4,72.3,50.5,63.5,39.8,2,8,0,0,,12.8,5,1,1,0,0,3,0,6,0,7,588,582,184,70,12,316,0,6,303,278,0,23,26,5,0,13,0,0,0,
2014,Lawrence Sidbury,5049,ED,TB,1,0,0,,0,0,30,0,0,,62.6,74.2,55.5,66.4,67.4,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,21,0,0,13,8,0,1,1,0,0,1,0,0,0,
2014,Greg Toler,5055,CB,IND,15,2,0,57.6,5,1,14,0,0,45.6,51.5,88.4,94.8,69.3,38.5,0,0,1,2,59,20,14,7,11,102.6,57,1,0,62,830,587,966,0,0,0,0,0,31,966,1,378,43,15,54,2,99,1,8,808,279,14.2
2014,Jasper Brinkley,5074,LB,MIN,16,21,0,82.6,1,1,18,0,0,39.7,67.7,79.4,67.8,84.7,88.7,0,1,0,0,29,5,4,0,1,125.4,19,1,0,455,0,183,461,3,0,0,3,0,0,458,16,262,3,27,55,2,23,2,2,164,127,8.6
2014,Don Carey,5101,S,DET,6,1,0,85.7,0,0,11,1,1,78,72.1,0,52.7,68.4,69.9,0,0,0,0,10,14.3,1,0,1,84.5,6,0,0,13,0,42,101,0,0,0,0,0,0,101,4,55,88,3,5,1,7,0,0,30,45,5
2014,Jarius Wynn,5106,ED,BUF,11,1,2,,0,0,4,1,0,61.2,62.9,43.2,58.5,68.6,42.6,1,15,0,0,,20,3,0,2,0,0,2,0,11,0,2,311,300,0,6,130,164,0,11,185,124,0,10,11,1,0,18,0,0,0,
2014,Brice McCain,5112,CB,PIT,13,3,0,64.7,1,0,25,1,0,64.4,64,0,41,84,61,0,1,1,3,45,11.1,3,1,4,72.5,33,0,0,50,159,409,603,0,0,0,0,0,5,603,19,175,388,8,21,0,51,1,1,422,231,12.8
2014,Jason McCourty,5127,CB,TEN,16,5,0,67.2,1,2,31,1,1,59.4,62.6,89.3,43.5,74.5,90.1,0,0,0,3,50,2.3,2,8,2,90.8,84,0,0,72,954,607,1077,0,0,0,0,0,0,1077,6,464,51,16,79,2,125,0,3,1040,243,12.4
2014,Vance Walker,5134,DI,KC,16,5,0,,0,0,16,0,0,60.2,73.6,82.6,55.5,83.8,77.3,1,8,0,0,,5.6,1,0,0,0,0,3,0,1,0,0,229,228,14,15,30,169,0,1,142,87,0,12,12,2,0,12,0,0,0,
2014,Captain Munnerlyn,5140,CB,MIN,16,9,0,69.9,1,0,18,1,0,64.7,67.8,46.6,48,83.4,81.7,0,2,0,2,56,7.2,5,2,8,104.4,58,0,0,159,280,607,1062,0,0,0,0,0,9,1062,24,431,614,20,55,2,83,2,5,678,332,11.7
2014,E.J. Biggers,5141,CB,WAS,14,3,0,68.9,0,0,32,0,0,44.5,44.5,42.6,43.9,63.6,44.4,0,4,0,0,38,20.7,6,3,2,133.7,31,0,0,35,53,336,452,0,0,0,0,0,10,452,15,101,354,7,20,2,45,4,5,401,223,12.9
2014,Brad Jones,5142,LB,GB,10,2,0,62.5,0,0,12,0,0,56.2,35.6,0,49.2,28.9,28.4,2,1,0,0,21,35.3,6,2,4,80.7,10,0,0,171,1,110,208,26,0,0,26,0,5,182,38,60,5,4,9,1,16,3,0,102,95,10.2
2014,Ellis Lankster,5144,CB,NYJ,1,0,0,,0,0,22,0,0,60,61.3,64.4,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
2014,Jamarca Sanford,5155,S,NO,4,3,0,50,0,0,20,0,0,66.5,71,79.6,50.3,72.4,58.9,0,1,0,0,5,7.1,1,0,0,56.3,1,0,0,48,0,43,109,0,0,0,0,0,46,109,4,62,15,3,10,2,2,1,0,5,2,5
2014,Ricky Jean Francois,5168,DI,IND,16,4,3,,0,0,14,1,0,68.1,63.4,61.2,50.6,70.2,65.5,3,16,0,0,,10.7,3,0,2,0,0,3,0,7,0,0,636,629,20,37,57,515,0,7,387,249,0,19,21,3,0,22,0,0,0,
2014,Clinton McDonald,5173,DI,TB,13,6,1,,0,0,30,2,0,66,68.3,75.9,68.6,60.6,64,4,12,0,1,,2.9,1,0,1,0,0,5,0,1,0,0,619,618,0,615,0,3,0,1,356,263,0,27,28,5,0,21,0,0,0,
2014,Chris Baker,5188,DI,WAS,15,5,0,,1,0,32,0,0,,65.5,55.1,68.7,61.6,57.9,3,21,0,0,,13.9,5,0,2,0,0,1,0,0,0,0,503,503,273,37,2,191,0,0,243,260,0,23,26,4,0,25,0,0,0,
2014,Tony Carter,5191,CB,DEN,5,0,0,58.3,1,0,10,1,1,50.2,51.2,79.1,56,60,78.9,0,0,0,0,20,0,0,1,1,119.4,7,0,0,3,43,73,83,0,0,0,0,0,0,83,2,8,37,1,5,0,12,0,2,84,19,12
2014,Desmond Bryant,5204,DI,CLV,15,9,1,,1,0,8,1,0,67.1,57.1,66.1,52.5,60.6,70.7,3,20,0,0,,2.9,1,0,2,0,0,6,0,2,0,3,733,731,17,84,143,487,0,2,444,286,0,22,25,4,0,29,0,0,0,
2014,Steve McLendon,5232,DI,PIT,12,5,0,,0,0,25,0,0,58.9,72.6,59,56.8,79.4,66.6,1,4,0,0,,5,1,0,1,0,0,1,0,0,0,1,304,303,151,8,0,144,0,1,155,148,0,12,14,3,0,6,0,0,0,
2014,Colt Anderson,5242,S,IND,8,0,0,,0,0,14,0,0,67.2,66.8,77.4,50,62.3,80.6,0,2,0,0,,0,0,0,0,0,0,0,0,7,0,21,38,0,0,0,0,0,15,38,4,13,16,0,2,0,0,2,0,0,0,
2014,Michael Bennett,5273,ED,SEA,16,6,0,100,1,1,29,0,0,67.2,79,0,81,79.9,61.9,13,53,0,0,1,13.5,5,0,14,79.2,1,6,0,8,0,3,830,821,2,185,105,529,0,9,527,300,1,30,26,11,1,72,0,1,0,1
2014,Ashlee Palmer,5281,LB,DET,15,1,1,80,0,0,11,0,0,48.8,63.4,73.5,77.5,68.6,40.6,0,3,0,0,12,21.4,3,1,0,132.5,8,2,0,143,0,73,182,25,0,0,25,0,0,157,24,85,14,7,10,1,10,5,2,63,77,7.9
2014,Ramon Humber,5310,LB,NO,14,8,1,80,0,0,20,0,0,31.4,38.3,81.4,59.8,47.9,50.8,2,3,0,0,23,14.5,8,0,0,102.5,20,1,0,338,2,214,445,88,0,0,88,0,1,357,48,183,16,18,39,1,25,6,0,215,81,10.8
2014,Dan Skuta,5349,ED,SF,13,2,1,81.8,2,3,28,0,0,48.2,68.9,64.3,77.6,70.3,77,1,8,0,0,34,17.4,4,0,4,95.8,9,4,0,32,2,86,385,306,0,0,304,2,0,79,113,186,45,13,17,3,11,13,0,77,56,8.6
2014,Reggie Walker,5351,LB,SD,6,2,0,33.3,0,0,27,0,0,41.8,35.6,21.7,50.9,42.9,29.3,4,4,0,0,13,30,3,0,2,47.9,1,1,0,89,0,31,143,54,0,1,52,1,0,89,64,48,0,2,5,0,3,9,0,13,16,13
2014,Marcus Benard,5359,ED,ARZ,10,1,0,,0,0,1,0,0,64.6,68.1,77,60.6,72.6,51.3,1,3,0,0,,20,1,0,0,0,0,1,0,32,0,13,70,38,0,0,22,16,0,32,50,7,0,3,3,0,0,5,0,0,0,
2014,C.J. Spillman,5370,S,DAL,8,2,0,50,0,0,9,0,0,47.5,39.1,83.3,52.8,41.1,58.5,0,0,0,0,17,18.2,2,0,1,71.9,2,0,0,24,0,52,77,0,0,0,0,0,45,77,4,21,6,2,7,0,4,0,0,27,7,13.5
2014,Tim Jamison,5400,DI,HST,13,4,0,,1,0,13,1,0,70.9,42.5,65.3,44.6,46.8,56.4,2,9,0,0,,11.8,2,0,1,0,0,3,0,22,0,1,411,388,55,10,17,306,0,23,304,106,0,8,11,0,0,14,0,0,0,
2014,Jonathan Casillas,5422,LB,NE,10,7,0,81.3,0,1,19,0,0,55.7,51.3,23.9,60.8,51.9,57.4,1,4,0,0,18,11.8,4,0,1,115.1,13,0,0,246,2,95,261,5,0,0,5,0,0,256,31,135,8,13,23,2,16,5,1,106,71,8.2
2014,Danny Gorrer,5424,CB,BLT,10,2,0,81.3,0,0,3,0,0,66.5,66.7,29.2,57.1,75.1,64.2,0,1,0,1,59,11.5,3,1,2,114.1,26,0,0,10,144,251,321,0,0,0,0,0,3,321,2,68,164,7,21,0,32,1,1,384,126,14.8
2014,Dannell Ellerbe,5442,LB,MIA,1,0,0,,0,0,17,0,0,43.8,46.3,69.2,,60.1,74.9,0,0,0,0,,0,0,0,1,0,0,0,0,15,0,10,18,0,0,0,0,0,0,18,0,8,3,0,1,0,0,0,0,0,0,
2014,Josh Mauga,5491,LB,KC,16,22,0,78,0,0,16,0,0,63.5,54,64.2,56.6,45,30.6,4,9,0,0,36,16.7,21,3,1,95.8,32,1,0,989,1,511,1005,7,0,0,7,0,5,998,87,407,3,45,83,3,41,14,0,287,210,9
2014,Ndamukong Suh,5527,DI,DET,16,8,3,,1,0,11,1,0,67.1,78.6,10.3,70.9,84.9,64.8,12,37,0,0,,8.2,4,0,10,0,0,7,0,6,0,0,853,847,9,712,18,108,0,6,575,278,0,37,37,11,0,56,0,0,0,
2014,Gerald McCoy,5528,DI,TB,13,3,3,,3,1,30,0,0,64.5,83.4,0,91.5,65.7,60.2,9,27,0,0,,8.7,2,0,10,0,0,9,0,1,0,1,665,664,0,659,0,5,0,1,411,253,0,22,18,4,0,45,0,0,0,
2014,Eric Berry,5530,S,KC,6,8,0,71.4,0,0,16,0,0,54.4,58.7,81.9,67.6,69.2,65.4,1,0,0,0,26,14.6,7,1,0,116.4,10,0,0,68,8,217,361,0,0,0,0,0,250,361,5,139,35,9,33,0,14,1,1,104,36,10.4
2014,Joe Haden,5532,CB,CLV,15,6,0,53.1,1,1,8,2,0,69.7,70.8,73.6,,70.4,83.5,0,0,0,3,53,4.9,4,10,10,75.9,60,0,0,89,864,623,1023,0,0,0,0,0,11,1023,1,399,58,10,71,1,113,0,4,781,164,13
2014,Rolando McClain,5533,LB,DAL,13,11,0,86.1,0,1,9,0,0,84.7,80.2,50.2,71.2,68.7,58.2,3,11,0,2,20,11.5,11,1,1,84.4,31,1,0,628,0,343,633,0,0,0,0,0,4,633,39,251,1,46,74,10,36,15,1,273,175,8.8
2014,Tyson Alualu,5535,DI,JAX,16,10,0,,0,0,15,0,0,,58.5,84.4,50.3,62.8,62.7,3,7,0,0,,9.4,3,0,0,0,0,2,0,0,0,0,464,464,2,67,2,393,0,0,212,252,0,14,19,1,0,12,0,0,0,
2014,Brandon Graham,5538,ED,PHI,16,5,0,76.9,0,4,24,0,0,59.6,81.7,48.3,82.2,75.5,45,8,39,0,0,55,22.2,10,0,2,111.7,10,6,0,159,3,72,503,329,0,7,260,62,0,174,240,191,12,23,30,7,13,53,0,142,92,14.2
2014,Earl Thomas III,5539,S,SEA,16,17,1,56.5,0,3,29,1,0,89.7,90.2,86.9,81.4,84.9,77.4,0,0,0,1,51,10.7,11,2,0,85.6,13,0,0,42,3,583,958,0,0,0,0,0,889,958,5,370,24,20,75,2,23,0,2,141,51,10.8
2014,Jason Pierre-Paul,5540,ED,NYG,16,6,4,,0,2,21,1,0,71,76,41.1,66.4,78.6,40.7,9,38,0,0,,16.7,11,0,5,0,0,13,0,59,0,5,960,900,0,34,69,797,0,60,577,378,0,49,49,6,0,60,0,0,0,
2014,Derrick Morgan,5541,ED,TEN,16,13,3,62.5,3,2,31,0,0,82.8,72.4,73.2,70.4,58,59.8,8,34,0,0,13,10,6,5,3,69,10,7,0,204,0,159,1005,792,0,0,703,89,0,213,408,438,9,37,41,7,16,49,0,57,38,5.7
2014,Kareem Jackson,5545,CB,HST,13,5,0,59.2,2,0,13,0,0,85.9,84.1,60.9,49.2,73.5,50.6,1,0,0,3,61,15,9,6,5,74.1,42,0,0,105,203,473,774,0,0,0,0,0,4,774,32,269,461,21,46,3,71,1,3,448,285,10.7
2014,Dan Williams,5551,DI,ARZ,16,9,1,,0,0,1,0,0,47,77,49.9,63.9,83.6,41.4,2,12,0,0,,13.9,5,0,2,0,0,1,0,0,0,1,415,415,156,99,0,160,0,0,201,213,0,20,22,2,0,15,0,0,0,
2014,Devin McCourty,5552,S,NE,16,10,0,68.2,0,1,19,0,0,83,83.7,88.2,44.9,85.2,84.1,0,2,0,2,41,8.3,6,2,0,84.7,15,0,0,98,17,626,999,0,0,0,0,0,808,999,7,366,76,8,56,0,22,2,2,176,69,11.7
2014,Jared Odrick,5553,DI,MIA,16,4,5,100,0,1,17,1,0,66.3,67.7,58.8,62.1,67.9,68.3,9,18,0,0,5,3.4,1,0,3,87.5,1,1,0,1,0,12,807,806,22,513,11,260,0,1,482,313,0,19,24,3,1,28,0,5,9,5
2014,Kyle Wilson,5554,CB,NYJ,15,1,0,73.3,0,0,22,0,0,55.7,55.4,83.1,58.3,53.3,66.3,0,0,0,0,32,11.1,2,0,4,106,22,1,0,39,30,240,309,0,0,0,0,0,15,309,12,57,225,7,15,1,30,1,1,228,105,10.4
